"YEAR","MONTH_NUM","FLT_DATE","FLT_ERT_1"
"2013",5,2013-05-14,28012
"2013",5,2013-05-15,28914
"2013",5,2013-05-16,29529
"2013",5,2013-05-17,29459
"2013",5,2013-05-18,24100
"2013",5,2013-05-19,24802
"2013",5,2013-05-20,27293
"2013",5,2013-05-21,28525
"2013",5,2013-05-22,29393
"2013",5,2013-05-23,29926
"2013",5,2013-05-24,30724
"2013",5,2013-05-25,25026
"2013",5,2013-05-26,26845
"2013",5,2013-05-27,29479
"2013",5,2013-05-28,29038
"2013",5,2013-05-29,29453
"2013",5,2013-05-30,29374
"2013",5,2013-05-31,30047
"2013",6,2013-06-01,25498
"2013",6,2013-06-02,27749
"2013",6,2013-06-03,30379
"2013",6,2013-06-04,29809
"2013",6,2013-06-05,30248
"2013",6,2013-06-06,30408
"2013",6,2013-06-07,31242
"2013",6,2013-06-08,25748
"2013",6,2013-06-09,27382
"2013",6,2013-06-10,30758
"2013",6,2013-06-11,28196
"2013",6,2013-06-12,27898
"2013",6,2013-06-13,31061
"2013",6,2013-06-14,32152
"2013",6,2013-06-15,26354
"2013",6,2013-06-16,28172
"2013",6,2013-06-17,30790
"2013",6,2013-06-18,30483
"2013",6,2013-06-19,30828
"2013",6,2013-06-20,31417
"2013",6,2013-06-21,31732
"2013",6,2013-06-22,26802
"2013",6,2013-06-23,28130
"2013",6,2013-06-24,30988
"2013",6,2013-06-25,30791
"2013",6,2013-06-26,31202
"2013",6,2013-06-27,31604
"2013",6,2013-06-28,32509
"2013",6,2013-06-29,27274
"2013",6,2013-06-30,28769
"2013",7,2013-07-01,31398
"2013",7,2013-07-02,30573
"2013",7,2013-07-03,30858
"2013",7,2013-07-04,31356
"2013",7,2013-07-05,32185
"2013",7,2013-07-06,27332
"2013",7,2013-07-07,28709
"2013",7,2013-07-08,30962
"2013",7,2013-07-09,30187
"2013",7,2013-07-10,30419
"2013",7,2013-07-11,30687
"2013",7,2013-07-12,31677
"2013",7,2013-07-13,27240
"2013",7,2013-07-14,28365
"2013",7,2013-07-15,30492
"2013",7,2013-07-16,29762
"2013",7,2013-07-17,30018
"2013",7,2013-07-18,30522
"2013",7,2013-07-19,31420
"2013",7,2013-07-20,27464
"2013",7,2013-07-21,28328
"2013",7,2013-07-22,30126
"2013",7,2013-07-23,29579
"2013",7,2013-07-24,29915
"2013",7,2013-07-25,30743
"2013",7,2013-07-26,31221
"2013",7,2013-07-27,27523
"2013",7,2013-07-28,28450
"2013",7,2013-07-29,29931
"2013",7,2013-07-30,29574
"2013",7,2013-07-31,29825
"2013",8,2013-08-01,30100
"2013",8,2013-08-02,30762
"2013",8,2013-08-03,27328
"2013",8,2013-08-04,28138
"2013",8,2013-08-05,29634
"2013",8,2013-08-06,28927
"2013",8,2013-08-07,29397
"2013",8,2013-08-08,29904
"2013",8,2013-08-09,30730
"2013",8,2013-08-10,27676
"2013",8,2013-08-11,28508
"2013",8,2013-08-12,29992
"2013",8,2013-08-13,29286
"2013",8,2013-08-14,29729
"2013",8,2013-08-15,29211
"2013",8,2013-08-16,30510
"2013",8,2013-08-17,27271
"2013",8,2013-08-18,28623
"2013",8,2013-08-19,30227
"2013",8,2013-08-20,29879
"2013",8,2013-08-21,30276
"2013",8,2013-08-22,30593
"2013",8,2013-08-23,31639
"2013",8,2013-08-24,27208
"2013",8,2013-08-25,28973
"2013",8,2013-08-26,30786
"2013",8,2013-08-27,30596
"2013",8,2013-08-28,30970
"2013",8,2013-08-29,31450
"2013",8,2013-08-30,32283
"2013",8,2013-08-31,27810
"2013",9,2013-09-01,29133
"2013",9,2013-09-02,31549
"2013",9,2013-09-03,30726
"2013",9,2013-09-04,30880
"2013",9,2013-09-05,31142
"2013",9,2013-09-06,31648
"2013",9,2013-09-07,26801
"2013",9,2013-09-08,28538
"2013",9,2013-09-09,31035
"2013",9,2013-09-10,30353
"2013",9,2013-09-11,30693
"2013",9,2013-09-12,31384
"2013",9,2013-09-13,32015
"2013",9,2013-09-14,26253
"2013",9,2013-09-15,28159
"2013",9,2013-09-16,30668
"2013",9,2013-09-17,29999
"2013",9,2013-09-18,30497
"2013",9,2013-09-19,31024
"2013",9,2013-09-20,31840
"2013",9,2013-09-21,25864
"2013",9,2013-09-22,27714
"2013",9,2013-09-23,30192
"2013",9,2013-09-24,29636
"2013",9,2013-09-25,30259
"2013",9,2013-09-26,30868
"2013",9,2013-09-27,31540
"2013",9,2013-09-28,25487
"2013",9,2013-09-29,27454
"2013",9,2013-09-30,30210
"2013",10,2013-10-01,28951
"2013",10,2013-10-02,29490
"2013",10,2013-10-03,29144
"2013",10,2013-10-04,29802
"2013",10,2013-10-05,24293
"2013",10,2013-10-06,26764
"2013",10,2013-10-07,28970
"2013",10,2013-10-08,28324
"2013",10,2013-10-09,28827
"2013",10,2013-10-10,28731
"2013",10,2013-10-11,29968
"2013",10,2013-10-12,23843
"2013",10,2013-10-13,25979
"2013",10,2013-10-14,28600
"2013",10,2013-10-15,27964
"2013",10,2013-10-16,28315
"2013",10,2013-10-17,29135
"2013",10,2013-10-18,29384
"2013",10,2013-10-19,23764
"2013",10,2013-10-20,25768
"2013",10,2013-10-21,28592
"2013",10,2013-10-22,27522
"2013",10,2013-10-23,27856
"2013",10,2013-10-24,28819
"2013",10,2013-10-25,29491
"2013",10,2013-10-26,23207
"2013",10,2013-10-27,23938
"2013",10,2013-10-28,25786
"2013",10,2013-10-29,25772
"2013",10,2013-10-30,26627
"2013",10,2013-10-31,27120
"2013",11,2013-11-01,25472
"2013",11,2013-11-02,20462
"2013",11,2013-11-03,23847
"2013",11,2013-11-04,26309
"2013",11,2013-11-05,25128
"2013",11,2013-11-06,25385
"2013",11,2013-11-07,25818
"2013",11,2013-11-08,26496
"2013",11,2013-11-09,18983
"2013",11,2013-11-10,21581
"2013",11,2013-11-11,24461
"2013",11,2013-11-12,24262
"2013",11,2013-11-13,25022
"2013",11,2013-11-14,25288
"2013",11,2013-11-15,25892
"2013",11,2013-11-16,18553
"2013",11,2013-11-17,21649
"2013",11,2013-11-18,24788
"2013",11,2013-11-19,23831
"2013",11,2013-11-20,24660
"2013",11,2013-11-21,24986
"2013",11,2013-11-22,25783
"2013",11,2013-11-23,18345
"2013",11,2013-11-24,21420
"2013",11,2013-11-25,24918
"2013",11,2013-11-26,23851
"2013",11,2013-11-27,24655
"2013",11,2013-11-28,25006
"2013",11,2013-11-29,25658
"2013",11,2013-11-30,18222
"2013",12,2013-12-01,21307
"2013",12,2013-12-02,24878
"2013",12,2013-12-03,23554
"2013",12,2013-12-04,24328
"2013",12,2013-12-05,23461
"2013",12,2013-12-06,23974
"2013",12,2013-12-07,18068
"2013",12,2013-12-08,21484
"2013",12,2013-12-09,24756
"2013",12,2013-12-10,23720
"2013",12,2013-12-11,23373
"2013",12,2013-12-12,24572
"2013",12,2013-12-13,25509
"2013",12,2013-12-14,18687
"2013",12,2013-12-15,21357
"2013",12,2013-12-16,24443
"2013",12,2013-12-17,23999
"2013",12,2013-12-18,24948
"2013",12,2013-12-19,25624
"2013",12,2013-12-20,26253
"2013",12,2013-12-21,20733
"2013",12,2013-12-22,21936
"2013",12,2013-12-23,21955
"2013",12,2013-12-24,15073
"2013",12,2013-12-25,10187
"2013",12,2013-12-26,18343
"2013",12,2013-12-27,22110
"2013",12,2013-12-28,19690
"2013",12,2013-12-29,20985
"2013",12,2013-12-30,21063
"2013",12,2013-12-31,14469
"2014",1,2014-01-01,15401
"2014",1,2014-01-02,21833
"2014",1,2014-01-03,22725
"2014",1,2014-01-04,19522
"2014",1,2014-01-05,21666
"2014",1,2014-01-06,22702
"2014",1,2014-01-07,22121
"2014",1,2014-01-08,22981
"2014",1,2014-01-09,23329
"2014",1,2014-01-10,24251
"2014",1,2014-01-11,18521
"2014",1,2014-01-12,21201
"2014",1,2014-01-13,23341
"2014",1,2014-01-14,22177
"2014",1,2014-01-15,22924
"2014",1,2014-01-16,23469
"2014",1,2014-01-17,24305
"2014",1,2014-01-18,17960
"2014",1,2014-01-19,20627
"2014",1,2014-01-20,23377
"2014",1,2014-01-21,22336
"2014",1,2014-01-22,23163
"2014",1,2014-01-23,23661
"2014",1,2014-01-24,24649
"2014",1,2014-01-25,18564
"2014",1,2014-01-26,20877
"2014",1,2014-01-27,23512
"2014",1,2014-01-28,22472
"2014",1,2014-01-29,22827
"2014",1,2014-01-30,23390
"2014",1,2014-01-31,24706
"2014",2,2014-02-01,18177
"2014",2,2014-02-02,21017
"2014",2,2014-02-03,23640
"2014",2,2014-02-04,22718
"2014",2,2014-02-05,22970
"2014",2,2014-02-06,24357
"2014",2,2014-02-07,24970
"2014",2,2014-02-08,18745
"2014",2,2014-02-09,21303
"2014",2,2014-02-10,23991
"2014",2,2014-02-11,22767
"2014",2,2014-02-12,23406
"2014",2,2014-02-13,24240
"2014",2,2014-02-14,25121
"2014",2,2014-02-15,19527
"2014",2,2014-02-16,21729
"2014",2,2014-02-17,24339
"2014",2,2014-02-18,23496
"2014",2,2014-02-19,23822
"2014",2,2014-02-20,25128
"2014",2,2014-02-21,25587
"2014",2,2014-02-22,19972
"2014",2,2014-02-23,22654
"2014",2,2014-02-24,24792
"2014",2,2014-02-25,23631
"2014",2,2014-02-26,24418
"2014",2,2014-02-27,24990
"2014",2,2014-02-28,25693
"2014",3,2014-03-01,19818
"2014",3,2014-03-02,22267
"2014",3,2014-03-03,24480
"2014",3,2014-03-04,23787
"2014",3,2014-03-05,24799
"2014",3,2014-03-06,25580
"2014",3,2014-03-07,26160
"2014",3,2014-03-08,19969
"2014",3,2014-03-09,22548
"2014",3,2014-03-10,25552
"2014",3,2014-03-11,24544
"2014",3,2014-03-12,25296
"2014",3,2014-03-13,25576
"2014",3,2014-03-14,26436
"2014",3,2014-03-15,19812
"2014",3,2014-03-16,22379
"2014",3,2014-03-17,25325
"2014",3,2014-03-18,23842
"2014",3,2014-03-19,25274
"2014",3,2014-03-20,26261
"2014",3,2014-03-21,26769
"2014",3,2014-03-22,19846
"2014",3,2014-03-23,22305
"2014",3,2014-03-24,25324
"2014",3,2014-03-25,24482
"2014",3,2014-03-26,25379
"2014",3,2014-03-27,25538
"2014",3,2014-03-28,26780
"2014",3,2014-03-29,20004
"2014",3,2014-03-30,23593
"2014",3,2014-03-31,26845
"2014",4,2014-04-01,26886
"2014",4,2014-04-02,26433
"2014",4,2014-04-03,26849
"2014",4,2014-04-04,27208
"2014",4,2014-04-05,21936
"2014",4,2014-04-06,24369
"2014",4,2014-04-07,27449
"2014",4,2014-04-08,26923
"2014",4,2014-04-09,27742
"2014",4,2014-04-10,28562
"2014",4,2014-04-11,29197
"2014",4,2014-04-12,23170
"2014",4,2014-04-13,24848
"2014",4,2014-04-14,26898
"2014",4,2014-04-15,26285
"2014",4,2014-04-16,27356
"2014",4,2014-04-17,27347
"2014",4,2014-04-18,24902
"2014",4,2014-04-19,21884
"2014",4,2014-04-20,22635
"2014",4,2014-04-21,24806
"2014",4,2014-04-22,27499
"2014",4,2014-04-23,27636
"2014",4,2014-04-24,28401
"2014",4,2014-04-25,28681
"2014",4,2014-04-26,23781
"2014",4,2014-04-27,25985
"2014",4,2014-04-28,28288
"2014",4,2014-04-29,28031
"2014",4,2014-04-30,28878
"2014",5,2014-05-01,25984
"2014",5,2014-05-02,26726
"2014",5,2014-05-03,23283
"2014",5,2014-05-04,26513
"2014",5,2014-05-05,28628
"2014",5,2014-05-06,28392
"2014",5,2014-05-07,28850
"2014",5,2014-05-08,29215
"2014",5,2014-05-09,29306
"2014",5,2014-05-10,24212
"2014",5,2014-05-11,26664
"2014",5,2014-05-12,29330
"2014",5,2014-05-13,28491
"2014",5,2014-05-14,29409
"2014",5,2014-05-15,29679
"2014",5,2014-05-16,30331
"2014",5,2014-05-17,24540
"2014",5,2014-05-18,26842
"2014",5,2014-05-19,29656
"2014",5,2014-05-20,29219
"2014",5,2014-05-21,29500
"2014",5,2014-05-22,30443
"2014",5,2014-05-23,31462
"2014",5,2014-05-24,25553
"2014",5,2014-05-25,27548
"2014",5,2014-05-26,29661
"2014",5,2014-05-27,29546
"2014",5,2014-05-28,30250
"2014",5,2014-05-29,27855
"2014",5,2014-05-30,28309
"2014",5,2014-05-31,25618
"2014",6,2014-06-01,28665
"2014",6,2014-06-02,30836
"2014",6,2014-06-03,30259
"2014",6,2014-06-04,30459
"2014",6,2014-06-05,31343
"2014",6,2014-06-06,31995
"2014",6,2014-06-07,26508
"2014",6,2014-06-08,27244
"2014",6,2014-06-09,29194
"2014",6,2014-06-10,30706
"2014",6,2014-06-11,30966
"2014",6,2014-06-12,32081
"2014",6,2014-06-13,32312
"2014",6,2014-06-14,26884
"2014",6,2014-06-15,28998
"2014",6,2014-06-16,31545
"2014",6,2014-06-17,30913
"2014",6,2014-06-18,31599
"2014",6,2014-06-19,31212
"2014",6,2014-06-20,31642
"2014",6,2014-06-21,27185
"2014",6,2014-06-22,29014
"2014",6,2014-06-23,31392
"2014",6,2014-06-24,29737
"2014",6,2014-06-25,30540
"2014",6,2014-06-26,32448
"2014",6,2014-06-27,33258
"2014",6,2014-06-28,27801
"2014",6,2014-06-29,29022
"2014",6,2014-06-30,31346
"2014",7,2014-07-01,31009
"2014",7,2014-07-02,31079
"2014",7,2014-07-03,32080
"2014",7,2014-07-04,32229
"2014",7,2014-07-05,27740
"2014",7,2014-07-06,29121
"2014",7,2014-07-07,31004
"2014",7,2014-07-08,30268
"2014",7,2014-07-09,30693
"2014",7,2014-07-10,31659
"2014",7,2014-07-11,32262
"2014",7,2014-07-12,27798
"2014",7,2014-07-13,28522
"2014",7,2014-07-14,30572
"2014",7,2014-07-15,30649
"2014",7,2014-07-16,30914
"2014",7,2014-07-17,31559
"2014",7,2014-07-18,32234
"2014",7,2014-07-19,27761
"2014",7,2014-07-20,28922
"2014",7,2014-07-21,30959
"2014",7,2014-07-22,30249
"2014",7,2014-07-23,30893
"2014",7,2014-07-24,31266
"2014",7,2014-07-25,32277
"2014",7,2014-07-26,28320
"2014",7,2014-07-27,29289
"2014",7,2014-07-28,30594
"2014",7,2014-07-29,30499
"2014",7,2014-07-30,30958
"2014",7,2014-07-31,31654
"2014",8,2014-08-01,32294
"2014",8,2014-08-02,28391
"2014",8,2014-08-03,29195
"2014",8,2014-08-04,30586
"2014",8,2014-08-05,29961
"2014",8,2014-08-06,30266
"2014",8,2014-08-07,30648
"2014",8,2014-08-08,31556
"2014",8,2014-08-09,28109
"2014",8,2014-08-10,29046
"2014",8,2014-08-11,30469
"2014",8,2014-08-12,30078
"2014",8,2014-08-13,30142
"2014",8,2014-08-14,30682
"2014",8,2014-08-15,30717
"2014",8,2014-08-16,27943
"2014",8,2014-08-17,29312
"2014",8,2014-08-18,30924
"2014",8,2014-08-19,30479
"2014",8,2014-08-20,30733
"2014",8,2014-08-21,31183
"2014",8,2014-08-22,31982
"2014",8,2014-08-23,28089
"2014",8,2014-08-24,29655
"2014",8,2014-08-25,31341
"2014",8,2014-08-26,31322
"2014",8,2014-08-27,31777
"2014",8,2014-08-28,32282
"2014",8,2014-08-29,32817
"2014",8,2014-08-30,28608
"2014",8,2014-08-31,30002
"2014",9,2014-09-01,32038
"2014",9,2014-09-02,31328
"2014",9,2014-09-03,31506
"2014",9,2014-09-04,32220
"2014",9,2014-09-05,32842
"2014",9,2014-09-06,26897
"2014",9,2014-09-07,29386
"2014",9,2014-09-08,31498
"2014",9,2014-09-09,30995
"2014",9,2014-09-10,31247
"2014",9,2014-09-11,31917
"2014",9,2014-09-12,32656
"2014",9,2014-09-13,26945
"2014",9,2014-09-14,29043
"2014",9,2014-09-15,30731
"2014",9,2014-09-16,29756
"2014",9,2014-09-17,30227
"2014",9,2014-09-18,30753
"2014",9,2014-09-19,31530
"2014",9,2014-09-20,25841
"2014",9,2014-09-21,27874
"2014",9,2014-09-22,30414
"2014",9,2014-09-23,30036
"2014",9,2014-09-24,30142
"2014",9,2014-09-25,30910
"2014",9,2014-09-26,31514
"2014",9,2014-09-27,25767
"2014",9,2014-09-28,27942
"2014",9,2014-09-29,30184
"2014",9,2014-09-30,29657
"2014",10,2014-10-01,29843
"2014",10,2014-10-02,30832
"2014",10,2014-10-03,30334
"2014",10,2014-10-04,24623
"2014",10,2014-10-05,27193
"2014",10,2014-10-06,29354
"2014",10,2014-10-07,28675
"2014",10,2014-10-08,29100
"2014",10,2014-10-09,29719
"2014",10,2014-10-10,30415
"2014",10,2014-10-11,24458
"2014",10,2014-10-12,26659
"2014",10,2014-10-13,29023
"2014",10,2014-10-14,28499
"2014",10,2014-10-15,28757
"2014",10,2014-10-16,29388
"2014",10,2014-10-17,30349
"2014",10,2014-10-18,24364
"2014",10,2014-10-19,26520
"2014",10,2014-10-20,28435
"2014",10,2014-10-21,26797
"2014",10,2014-10-22,28121
"2014",10,2014-10-23,29096
"2014",10,2014-10-24,29737
"2014",10,2014-10-25,23643
"2014",10,2014-10-26,24553
"2014",10,2014-10-27,27015
"2014",10,2014-10-28,26073
"2014",10,2014-10-29,26460
"2014",10,2014-10-30,27143
"2014",10,2014-10-31,27537
"2014",11,2014-11-01,21103
"2014",11,2014-11-02,24012
"2014",11,2014-11-03,26365
"2014",11,2014-11-04,25298
"2014",11,2014-11-05,25785
"2014",11,2014-11-06,26043
"2014",11,2014-11-07,26722
"2014",11,2014-11-08,19473
"2014",11,2014-11-09,22226
"2014",11,2014-11-10,24935
"2014",11,2014-11-11,23951
"2014",11,2014-11-12,24981
"2014",11,2014-11-13,25816
"2014",11,2014-11-14,26396
"2014",11,2014-11-15,18760
"2014",11,2014-11-16,22076
"2014",11,2014-11-17,25486
"2014",11,2014-11-18,24377
"2014",11,2014-11-19,24781
"2014",11,2014-11-20,25784
"2014",11,2014-11-21,26407
"2014",11,2014-11-22,18671
"2014",11,2014-11-23,21923
"2014",11,2014-11-24,25222
"2014",11,2014-11-25,23922
"2014",11,2014-11-26,24149
"2014",11,2014-11-27,24719
"2014",11,2014-11-28,25733
"2014",11,2014-11-29,18354
"2014",11,2014-11-30,21503
"2014",12,2014-12-01,24409
"2014",12,2014-12-02,22602
"2014",12,2014-12-03,24173
"2014",12,2014-12-04,24988
"2014",12,2014-12-05,26157
"2014",12,2014-12-06,18480
"2014",12,2014-12-07,21143
"2014",12,2014-12-08,24328
"2014",12,2014-12-09,24095
"2014",12,2014-12-10,24116
"2014",12,2014-12-11,24876
"2014",12,2014-12-12,24771
"2014",12,2014-12-13,19155
"2014",12,2014-12-14,21693
"2014",12,2014-12-15,23948
"2014",12,2014-12-16,24131
"2014",12,2014-12-17,24910
"2014",12,2014-12-18,25925
"2014",12,2014-12-19,26774
"2014",12,2014-12-20,21134
"2014",12,2014-12-21,22606
"2014",12,2014-12-22,23301
"2014",12,2014-12-23,22403
"2014",12,2014-12-24,16094
"2014",12,2014-12-25,10863
"2014",12,2014-12-26,19531
"2014",12,2014-12-27,19197
"2014",12,2014-12-28,21370
"2014",12,2014-12-29,21569
"2014",12,2014-12-30,21118
"2014",12,2014-12-31,15515
"2015",1,2015-01-01,15623
"2015",1,2015-01-02,22446
"2015",1,2015-01-03,20619
"2015",1,2015-01-04,22365
"2015",1,2015-01-05,22980
"2015",1,2015-01-06,21748
"2015",1,2015-01-07,22127
"2015",1,2015-01-08,22806
"2015",1,2015-01-09,23698
"2015",1,2015-01-10,18461
"2015",1,2015-01-11,21487
"2015",1,2015-01-12,23506
"2015",1,2015-01-13,22247
"2015",1,2015-01-14,22503
"2015",1,2015-01-15,23497
"2015",1,2015-01-16,24478
"2015",1,2015-01-17,18275
"2015",1,2015-01-18,21014
"2015",1,2015-01-19,23591
"2015",1,2015-01-20,22633
"2015",1,2015-01-21,23236
"2015",1,2015-01-22,23756
"2015",1,2015-01-23,24995
"2015",1,2015-01-24,18377
"2015",1,2015-01-25,21273
"2015",1,2015-01-26,23852
"2015",1,2015-01-27,22680
"2015",1,2015-01-28,22813
"2015",1,2015-01-29,23300
"2015",1,2015-01-30,24686
"2015",1,2015-01-31,18330
"2015",2,2015-02-01,20851
"2015",2,2015-02-02,23904
"2015",2,2015-02-03,22627
"2015",2,2015-02-04,23351
"2015",2,2015-02-05,24152
"2015",2,2015-02-06,25308
"2015",2,2015-02-07,18786
"2015",2,2015-02-08,21629
"2015",2,2015-02-09,24117
"2015",2,2015-02-10,23221
"2015",2,2015-02-11,23719
"2015",2,2015-02-12,24814
"2015",2,2015-02-13,25703
"2015",2,2015-02-14,19946
"2015",2,2015-02-15,21923
"2015",2,2015-02-16,24109
"2015",2,2015-02-17,22978
"2015",2,2015-02-18,23195
"2015",2,2015-02-19,24467
"2015",2,2015-02-20,25604
"2015",2,2015-02-21,19794
"2015",2,2015-02-22,22508
"2015",2,2015-02-23,24549
"2015",2,2015-02-24,23450
"2015",2,2015-02-25,24322
"2015",2,2015-02-26,25236
"2015",2,2015-02-27,25896
"2015",2,2015-02-28,19815
"2015",3,2015-03-01,22334
"2015",3,2015-03-02,24953
"2015",3,2015-03-03,24297
"2015",3,2015-03-04,24632
"2015",3,2015-03-05,25433
"2015",3,2015-03-06,26151
"2015",3,2015-03-07,19726
"2015",3,2015-03-08,22379
"2015",3,2015-03-09,25409
"2015",3,2015-03-10,24586
"2015",3,2015-03-11,25065
"2015",3,2015-03-12,26092
"2015",3,2015-03-13,26583
"2015",3,2015-03-14,19969
"2015",3,2015-03-15,22559
"2015",3,2015-03-16,25545
"2015",3,2015-03-17,24838
"2015",3,2015-03-18,24720
"2015",3,2015-03-19,26416
"2015",3,2015-03-20,25634
"2015",3,2015-03-21,20082
"2015",3,2015-03-22,22934
"2015",3,2015-03-23,25840
"2015",3,2015-03-24,24843
"2015",3,2015-03-25,25384
"2015",3,2015-03-26,26180
"2015",3,2015-03-27,27298
"2015",3,2015-03-28,21062
"2015",3,2015-03-29,24371
"2015",3,2015-03-30,26592
"2015",3,2015-03-31,25241
"2015",4,2015-04-01,26906
"2015",4,2015-04-02,27333
"2015",4,2015-04-03,25324
"2015",4,2015-04-04,21981
"2015",4,2015-04-05,22987
"2015",4,2015-04-06,25046
"2015",4,2015-04-07,27204
"2015",4,2015-04-08,25558
"2015",4,2015-04-09,25801
"2015",4,2015-04-10,28684
"2015",4,2015-04-11,23377
"2015",4,2015-04-12,25585
"2015",4,2015-04-13,28337
"2015",4,2015-04-14,27901
"2015",4,2015-04-15,28318
"2015",4,2015-04-16,28884
"2015",4,2015-04-17,29130
"2015",4,2015-04-18,23308
"2015",4,2015-04-19,25605
"2015",4,2015-04-20,28434
"2015",4,2015-04-21,27749
"2015",4,2015-04-22,28311
"2015",4,2015-04-23,29070
"2015",4,2015-04-24,29599
"2015",4,2015-04-25,23190
"2015",4,2015-04-26,25642
"2015",4,2015-04-27,28409
"2015",4,2015-04-28,28144
"2015",4,2015-04-29,28874
"2015",4,2015-04-30,29901
"2015",5,2015-05-01,26315
"2015",5,2015-05-02,23332
"2015",5,2015-05-03,26596
"2015",5,2015-05-04,28867
"2015",5,2015-05-05,28533
"2015",5,2015-05-06,28884
"2015",5,2015-05-07,29578
"2015",5,2015-05-08,29409
"2015",5,2015-05-09,24213
"2015",5,2015-05-10,26843
"2015",5,2015-05-11,29498
"2015",5,2015-05-12,29014
"2015",5,2015-05-13,29990
"2015",5,2015-05-14,27293
"2015",5,2015-05-15,27694
"2015",5,2015-05-16,24425
"2015",5,2015-05-17,27503
"2015",5,2015-05-18,30129
"2015",5,2015-05-19,29131
"2015",5,2015-05-20,29873
"2015",5,2015-05-21,31051
"2015",5,2015-05-22,32001
"2015",5,2015-05-23,25793
"2015",5,2015-05-24,26357
"2015",5,2015-05-25,28453
"2015",5,2015-05-26,29601
"2015",5,2015-05-27,29949
"2015",5,2015-05-28,31009
"2015",5,2015-05-29,31749
"2015",5,2015-05-30,26081
"2015",5,2015-05-31,28045
"2015",6,2015-06-01,30299
"2015",6,2015-06-02,30249
"2015",6,2015-06-03,30995
"2015",6,2015-06-04,30988
"2015",6,2015-06-05,31459
"2015",6,2015-06-06,26783
"2015",6,2015-06-07,29318
"2015",6,2015-06-08,31454
"2015",6,2015-06-09,30909
"2015",6,2015-06-10,31299
"2015",6,2015-06-11,32437
"2015",6,2015-06-12,32573
"2015",6,2015-06-13,27084
"2015",6,2015-06-14,29267
"2015",6,2015-06-15,31804
"2015",6,2015-06-16,31139
"2015",6,2015-06-17,31752
"2015",6,2015-06-18,32238
"2015",6,2015-06-19,32232
"2015",6,2015-06-20,27337
"2015",6,2015-06-21,28960
"2015",6,2015-06-22,31444
"2015",6,2015-06-23,30941
"2015",6,2015-06-24,31347
"2015",6,2015-06-25,32486
"2015",6,2015-06-26,33027
"2015",6,2015-06-27,27841
"2015",6,2015-06-28,29417
"2015",6,2015-06-29,31659
"2015",6,2015-06-30,31282
"2015",7,2015-07-01,31891
"2015",7,2015-07-02,32238
"2015",7,2015-07-03,32612
"2015",7,2015-07-04,28008
"2015",7,2015-07-05,29233
"2015",7,2015-07-06,31430
"2015",7,2015-07-07,31050
"2015",7,2015-07-08,31156
"2015",7,2015-07-09,32036
"2015",7,2015-07-10,32865
"2015",7,2015-07-11,28448
"2015",7,2015-07-12,29427
"2015",7,2015-07-13,30919
"2015",7,2015-07-14,30758
"2015",7,2015-07-15,31791
"2015",7,2015-07-16,32564
"2015",7,2015-07-17,32974
"2015",7,2015-07-18,28644
"2015",7,2015-07-19,29911
"2015",7,2015-07-20,32037
"2015",7,2015-07-21,31526
"2015",7,2015-07-22,31353
"2015",7,2015-07-23,32189
"2015",7,2015-07-24,32570
"2015",7,2015-07-25,28481
"2015",7,2015-07-26,29901
"2015",7,2015-07-27,31777
"2015",7,2015-07-28,31150
"2015",7,2015-07-29,31296
"2015",7,2015-07-30,32098
"2015",7,2015-07-31,32892
"2015",8,2015-08-01,29249
"2015",8,2015-08-02,29949
"2015",8,2015-08-03,31114
"2015",8,2015-08-04,30440
"2015",8,2015-08-05,31055
"2015",8,2015-08-06,31431
"2015",8,2015-08-07,32125
"2015",8,2015-08-08,28813
"2015",8,2015-08-09,29785
"2015",8,2015-08-10,31059
"2015",8,2015-08-11,30557
"2015",8,2015-08-12,30696
"2015",8,2015-08-13,30938
"2015",8,2015-08-14,31884
"2015",8,2015-08-15,28654
"2015",8,2015-08-16,29985
"2015",8,2015-08-17,31541
"2015",8,2015-08-18,31116
"2015",8,2015-08-19,31306
"2015",8,2015-08-20,32155
"2015",8,2015-08-21,32633
"2015",8,2015-08-22,29055
"2015",8,2015-08-23,30186
"2015",8,2015-08-24,32003
"2015",8,2015-08-25,31817
"2015",8,2015-08-26,32171
"2015",8,2015-08-27,32719
"2015",8,2015-08-28,33420
"2015",8,2015-08-29,29099
"2015",8,2015-08-30,30511
"2015",8,2015-08-31,32358
"2015",9,2015-09-01,31763
"2015",9,2015-09-02,32000
"2015",9,2015-09-03,32749
"2015",9,2015-09-04,33009
"2015",9,2015-09-05,27867
"2015",9,2015-09-06,29774
"2015",9,2015-09-07,32374
"2015",9,2015-09-08,31614
"2015",9,2015-09-09,31030
"2015",9,2015-09-10,32731
"2015",9,2015-09-11,33178
"2015",9,2015-09-12,27435
"2015",9,2015-09-13,29431
"2015",9,2015-09-14,31543
"2015",9,2015-09-15,31161
"2015",9,2015-09-16,31333
"2015",9,2015-09-17,32332
"2015",9,2015-09-18,32905
"2015",9,2015-09-19,27000
"2015",9,2015-09-20,29005
"2015",9,2015-09-21,31499
"2015",9,2015-09-22,30836
"2015",9,2015-09-23,31167
"2015",9,2015-09-24,31922
"2015",9,2015-09-25,32302
"2015",9,2015-09-26,26662
"2015",9,2015-09-27,29020
"2015",9,2015-09-28,31291
"2015",9,2015-09-29,30525
"2015",9,2015-09-30,30900
"2015",10,2015-10-01,31329
"2015",10,2015-10-02,31450
